"#AUTHID","STATUS","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY"
"e4a512374eee079d2b8acc2ce69990d5","Back like a sequel. I take a look at the career of *PROPNAME* in honor of his visit to UF this tuesday. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m11d8-Brett-Ratner-aka-Boring-Guy",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",11/09/09 03:33 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","We're talking Christmas movies in my latest article. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m12d6-Best-Christmas-Movies",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/06/09 07:17 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Bring back the double feature and find out how by reading my latest article. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d30-Double-Feature",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",10/30/09 04:03 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","My readership is down but you can bring it up by reading this personal piece I wrote for you all. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d28-Why-We-Go-To-Movies",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",10/28/09 04:33 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Let's talk about how much fun we had when we were fucking the world.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",06/27/09 06:06 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","You all are going to party at my funeral because mourning is for suckers.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/11/09 07:34 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","The GRE has been passed. Tonight, we eat chicken wings and watch half naked men punch each other.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",10/25/09 08:54 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","never realized how boring life is until I lost my cable.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",11/16/09 07:13 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","didn't get fired, got laid off. didn't get fired, got laid off.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/10/09 08:35 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","made it through 30 minutes of Cannibal Holocaust. I believe in artisitic expression and everything but damn...this is pushing it.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",11/28/09 01:50 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","my status update keeps screwing up. But I will be doing comedy at 1982 tonight with other great comics. Stop on by at 9pm.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/01/09 04:52 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","has to be at work at 7am. Wait...since when do I have a job?",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/17/09 05:41 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","What should I write about for my next article? What do you guys want to read about?",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/08/09 04:12 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Everybody has a price.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",07/08/09 10:40 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","doesn't get the point of minus grades. They're only there to make my transcript less glamorous.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/23/09 05:25 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","is just trying to find a fb status that doesn't bother anybody.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/21/09 08:47 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Just when you think the yankees have enough superstars, they go and get *PROPNAME*.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/09/09 04:40 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","loves alcohol and women.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/21/09 04:41 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","is depressed and beautiful.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",11/29/09 03:33 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Read about my latest theater ventures. Thanks for getting me a holiday bonus, btw. http:////www.examiner.com//x-24676-Gainesville-Film-Industry-Examiner~y2009m12d23-Holidays-at-the-movies",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/24/09 01:40 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","is dumb.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/20/09 12:40 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Whatever happened to *PROPNAME*?",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/03/09 05:17 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","You're going to want to read my latest article because this one is about Death Factory. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m12d29-Nothing-to-do-but-visit-the-Factory",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/29/09 10:53 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5",2010,5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/01/09 07:00 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Someday my skill set will be wanted.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",07/19/09 08:45 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Can't wait to sleep forever.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/14/09 09:35 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","What did I think of the movies 2009 had to offer? Read about it here. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d6-2009-Superlatives",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/07/10 04:37 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","is no longer going to just stand there. This time, I'm going to bust a move.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/20/09 02:57 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Some movies plan piss me off. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d13-Anger-In-Celluloid",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/14/10 04:47 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","You could die and nobody would care.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/16/10 10:09 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","If you didn't fuck my ex-girlfriend, I would still owe you three thousand dollars.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/17/10 06:41 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Check out what I've got written for The Book of *PROPNAME*. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d17-The-Book-of-Eli",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/18/10 04:24 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Another film review already? Well, it was a three day weekend. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d18-The-Imaginarium-of-Dr-Parnussus",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/18/10 11:03 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","will probably be getting drunk tonight and tomorrow night. Be ready for my text messages.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",12/31/09 02:06 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Dude, get with the program.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/13/10 04:43 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","writes briefly on our expectations of films. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d20-DANGER-Expectations",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/21/10 02:56 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","If I wasn't such a dork than I don't think I'd have the friends that I do. I love you guys.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/06/10 04:16 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Thanks to everyone who came out to last night's Gator Nights show. It was a blast.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/30/10 05:01 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","still working on getting paid to say dumb things.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/31/10 12:57 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Kid Rock was right. We should all just be cowboys.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/16/10 05:28 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","has an interview with the FSU Film School on the 26th. Big things poppin'.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",02/05/10 05:30 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Performing stand up comedy thursday night and friday night. That's two chances to see me and be a real friend. Or else it's real pain for my sham friends.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/28/10 08:01 AM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","You could die and we'd all really care.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/25/10 05:40 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","My pay check is like your pay check only without all the zeros.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/21/10 10:19 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Doing two shows this week. Tuesday night at 9pm at 1982 and Thursday Night at 9pm at the Clarion Inn.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",02/02/10 03:37 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","THOSE KANGAROOS CAN KILL YOU!",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",02/06/10 10:29 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","Fuck the pro bowl, going to see the Rumble Royal.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",01/31/10 09:01 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","I don't want to go outside because I might have a terrible day.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",02/10/10 05:24 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","As we get older every day feels longer and although I know I'll struggle I will do my best to never get tired.",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",02/13/10 10:49 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","For those who haven't seen it yet, I've got a new stand up video up. Thanks for all the support. http:////www.youtube.com//watch?v=4kUmPOzOU4c",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",02/04/10 10:10 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"e4a512374eee079d2b8acc2ce69990d5","ZOO TRIP!",5.00,2.75,4.50,3.00,4.25,"y","n","y","n","y",02/06/10 01:03 PM,326,50112.9,95.18,0.02,51706,0.49,0.11
"ed1dbabbe3ea7fd3f44efc6f6a96db68","<3 scotch tasting",3.50,1.60,3.75,3.95,4.00,"n","n","y","y","y",06/27/09 07:20 PM,241,27321.2,95.26,0.03,28150,0.49,0.11
"ed1dbabbe3ea7fd3f44efc6f6a96db68","golfing! fore!",3.50,1.60,3.75,3.95,4.00,"n","n","y","y","y",07/16/09 02:53 AM,241,27321.2,95.26,0.03,28150,0.49,0.11
"ed1dbabbe3ea7fd3f44efc6f6a96db68","bruno anyone?",3.50,1.60,3.75,3.95,4.00,"n","n","y","y","y",06/27/09 12:24 AM,241,27321.2,95.26,0.03,28150,0.49,0.11
"ed1dbabbe3ea7fd3f44efc6f6a96db68","<3 boarding at the beach :)!",3.50,1.60,3.75,3.95,4.00,"n","n","y","y","y",06/29/09 06:20 AM,241,27321.2,95.26,0.03,28150,0.49,0.11
"ed1dbabbe3ea7fd3f44efc6f6a96db68","Kitten Mitten!",3.50,1.60,3.75,3.95,4.00,"n","n","y","y","y",11/06/09 09:05 AM,241,27321.2,95.26,0.03,28150,0.49,0.11
"ed1dbabbe3ea7fd3f44efc6f6a96db68","Hot pot!",3.50,1.60,3.75,3.95,4.00,"n","n","y","y","y",12/31/09 04:56 AM,241,27321.2,95.26,0.03,28150,0.49,0.11
"cce9e48f159ae910f38fb00810be2a68","""Holy Haruhi, season 2's out?!""",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",06/15/09 05:24 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","A recent online exchange: Other guy: ""I have to imagine it's wholly possible that someone could understand humans so well, yet be completely unable to read, write, or do math.  In today's society, people like that would be shunned.  Veritas If you can't r",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",07/20/09 03:19 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","has been accepted into grad school.  Finally.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",08/05/09 10:13 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","""The King of Pop is dead, long live the, uh...""",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",06/25/09 11:58 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","3-hour exam tomorrow, then a day and a half (less if I drop into New York Wednesday) to pack EVERYTHING before driving out Thursday to reach Iowa on Friday.  Someone tell me I'm not insane, please.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",08/17/09 05:45 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","passed his F//M exam.  Huzzah!",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",08/18/09 08:36 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","is in Ottawa.  Illinois, not Canada.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",08/21/09 02:39 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","Did the President just make a reference to the Matrix?!",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",07/23/09 12:31 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","is watching the Little League World Series.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",08/30/09 07:36 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","has found the U of Iowa anime club.  There goes my GPA.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",08/29/09 12:10 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","""40 years ago, Armstrong said 'One Small Step for Man'.  When can one of us go back there and shout, 'Honey, I'm home!' or something?""",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",07/21/09 03:48 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","is going to go on a 1000 mile trip to Iowa City tomorrow and Friday.  This is going to be a long drive.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",08/20/09 02:34 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","has just finished his first night at reffing.  Much to improve on.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",09/09/09 04:06 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","lit his fried chicken on fire and now has more stuff to clean.  Great.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",09/20/09 03:40 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","J-E-T-S JETS JETS JETS!",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",09/27/09 05:33 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","wishes he had an actual bed (or even a mattress).  It'd make dealing with these suspiciously-flu-like symptoms easier.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",09/01/09 03:06 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","Recidivism (n.) - 1. Committing new offenses after being punished for a crime.  2.  Chronic repetition of criminal or other antisocial behavior. Replace ""criminal"" with ""stupid"", and I think I've found my problem.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",10/16/09 05:11 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","Let's go Rangers!",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",10/02/09 11:14 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","will have a miracle if he gets an 80 on today's midterm.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",09/21/09 08:38 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","is putting the touches on his Halloween costume.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",10/27/09 11:09 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","probably failed another midterm.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",10/21/09 09:00 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","hopes the geo-pol forum-based game doesn't get him perma-banned from Japan.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",09/25/09 09:48 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","s wireless internet keeps spazzing out every five minutes.  It's really annoying.  Actually, it's more than annoying, but I haven't gotten angry enough to start using foul language.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",09/04/09 05:35 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","has learned nothing from 20 years of school.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",10/02/09 01:59 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","You weren't kidding, *PROPNAME*.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",12/09/09 02:30 PM,177,14043.1,91.19,0.06,14643,0.48,0.36
"cce9e48f159ae910f38fb00810be2a68","""And we keep driving into the night.  It's a late goodbye, such a late goodbye.  And we keep driving into the night.  It's a late goodbye-ai-ai-yai."" Staying overnight somewhere east of Toledo.  Wonder how bad I-80 will be tomorrow.",1.75,3.75,2.50,1.50,3.50,"n","y","n","n","n",12/20/09 01:57 AM,177,14043.1,91.19,0.06,14643,0.48,0.36
